1,0,0.88202,0.27689,0.7013,0.48845,0.48332,0.62501,0.25324,0.6851,0.033666,0.67439,-0.15704,0.60415,-0.3058,0.48939,-0.40523,0.34699,-0.4535,0.19385,-0.45367,0.045408
1,0,0.87949,0.27529,0.69771,0.48423,0.48032,0.61795,0.25232,0.67571,0.035891,0.66374,-0.15116,0.59363,-0.29636,0.48048,-0.39292,0.34099,-0.43944,0.19172,-0.43926,0.047645
1,0,0.87696,0.27367,0.69417,0.48,0.4774,0.61092,0.25147,0.66641,0.038152,0.65324,-0.14531,0.58331,-0.28707,0.47177,-0.38086,0.33516,-0.42573,0.18969,-0.42526,0.049845
1,0,0.87446,0.27203,0.69068,0.47576,0.47455,0.60391,0.25069,0.65719,0.040447,0.64288,-0.13951,0.57317,-0.27792,0.46327,-0.36905,0.3295,-0.41235,0.18775,-0.41166,0.052004
1,0,0.87197,0.27036,0.68723,0.47149,0.47177,0.59693,0.24999,0.64805,0.042772,0.63267,-0.13375,0.56323,-0.2689,0.45496,-0.35748,0.32401,-0.39931,0.18588,-0.39844,0.05412
1,0,0.86949,0.26867,0.68384,0.46721,0.46907,0.58997,0.24934,0.639,0.045125,0.6226,-0.12804,0.55347,-0.26003,0.44684,-0.34614,0.31866,-0.38658,0.18408,-0.38559,0.056189
1,0,0.86704,0.26695,0.68049,0.46292,0.46643,0.58303,0.24877,0.63002,0.047504,0.61266,-0.12236,0.54388,-0.25129,0.4389,-0.33504,0.31346,-0.37417,0.18234,-0.3731,0.058208
1,0,0.86459,0.26522,0.67718,0.45861,0.46386,0.57611,0.24825,0.62112,0.049908,0.60286,-0.11674,0.53447,-0.24268,0.43113,-0.32416,0.30839,-0.36206,0.18066,-0.36095,0.060175
1,0,0.86217,0.26345,0.67392,0.45428,0.46135,0.56921,0.2478,0.6123,0.052333,0.59319,-0.11116,0.52522,-0.23421,0.42354,-0.31351,0.30346,-0.35024,0.17904,-0.34914,0.062087
1,0,0.85976,0.26167,0.67071,0.44994,0.45891,0.56234,0.24741,0.60356,0.054778,0.58365,-0.10563,0.51613,-0.22587,0.41611,-0.30307,0.29865,-0.33871,0.17746,-0.33765,0.063942
1,0,0.85736,0.25986,0.66754,0.44558,0.45653,0.55549,0.24707,0.59488,0.05724,0.57423,-0.10014,0.5072,-0.21766,0.40883,-0.29285,0.29395,-0.32746,0.17592,-0.32647,0.065738
1,0,0.85498,0.25802,0.66441,0.44121,0.45422,0.54865,0.24678,0.58629,0.059719,0.56494,-0.094707,0.49842,-0.20957,0.4017,-0.28283,0.28937,-0.31648,0.17443,-0.31559,0.067475
1,0,0.85261,0.25616,0.66133,0.43681,0.45196,0.54184,0.24655,0.57776,0.062212,0.55576,-0.089322,0.48978,-0.20162,0.39471,-0.27302,0.28489,-0.30575,0.17297,-0.305,0.06915
1,0,0.85026,0.25428,0.65829,0.43241,0.44977,0.53505,0.24637,0.5693,0.064718,0.5467,-0.083986,0.48129,-0.19379,0.38787,-0.2634,0.28051,-0.29529,0.17153,-0.29469,0.070762
1,0,0.84793,0.25237,0.65529,0.42798,0.44763,0.52827,0.24624,0.5609,0.067234,0.53775,-0.078702,0.47294,-0.18609,0.38115,-0.25398,0.27623,-0.28507,0.17012,-0.28465,0.07231
1,0,0.84561,0.25044,0.65233,0.42354,0.44555,0.52152,0.24615,0.55258,0.06976,0.52891,-0.073468,0.46472,-0.17851,0.37457,-0.24475,0.27203,-0.27509,0.16874,-0.27488,0.073793
1,0,0.8433,0.24848,0.64941,0.41908,0.44352,0.51478,0.24611,0.54432,0.072294,0.52017,-0.068286,0.45663,-0.17105,0.36811,-0.23571,0.26792,-0.26535,0.16737,-0.26535,0.075211
1,0,0.84101,0.24649,0.64654,0.41461,0.44155,0.50805,0.24611,0.53612,0.074834,0.51154,-0.063156,0.44866,-0.16371,0.36176,-0.22685,0.26389,-0.25583,0.16602,-0.25608,0.076562
1,0,0.83873,0.24448,0.6437,0.41011,0.43963,0.50135,0.24616,0.52798,0.07738,0.50301,-0.058077,0.44081,-0.15648,0.35552,-0.21817,0.25993,-0.24653,0.16468,-0.24704,0.077846
1,0,0.83647,0.24245,0.6409,0.4056,0.43776,0.49466,0.24625,0.5199,0.079929,0.49458,-0.053051,0.43308,-0.14938,0.3494,-0.20966,0.25605,-0.23745,0.16334,-0.23822,0.079063
1,0,0.83422,0.24038,0.63814,0.40107,0.43594,0.48798,0.24637,0.51188,0.082482,0.48625,-0.048078,0.42546,-0.14238,0.34338,-0.20132,0.25223,-0.22858,0.16202,-0.22963,0.080213
1,0,0.83199,0.2383,0.63542,0.39652,0.43418,0.48132,0.24654,0.50391,0.085035,0.478,-0.043156,0.41795,-0.1355,0.33745,-0.19315,0.24847,-0.21991,0.16069,-0.22125,0.081294
1,0,0.82977,0.23618,0.63274,0.39195,0.43246,0.47467,0.24674,0.496,0.08759,0.46984,-0.038288,0.41055,-0.12873,0.33162,-0.18514,0.24476,-0.21143,0.15937,-0.21308,0.082307
1,0,0.82757,0.23403,0.63009,0.38736,0.43079,0.46803,0.24697,0.48815,0.090143,0.46177,-0.033472,0.40324,-0.12207,0.32588,-0.17729,0.24112,-0.20315,0.15805,-0.20511,0.083251
1,0,0.82538,0.23186,0.62749,0.38275,0.42917,0.4614,0.24724,0.48034,0.092695,0.45379,-0.028708,0.39604,-0.11552,0.32022,-0.1696,0.23752,-0.19505,0.15672,-0.19733,0.084127
1,0,0.8232,0.22966,0.62491,0.37812,0.42759,0.45478,0.24754,0.47258,0.095244,0.44588,-0.023997,0.38892,-0.10908,0.31465,-0.16205,0.23397,-0.18714,0.15539,-0.18974,0.084935
1,0,0.82104,0.22743,0.62238,0.37346,0.42606,0.44818,0.24788,0.46487,0.09779,0.43805,-0.019338,0.3819,-0.10273,0.30915,-0.15466,0.23046,-0.1794,0.15404,-0.18232,0.085674
1,0,0.81889,0.22517,0.61987,0.36879,0.42457,0.44157,0.24824,0.4572,0.10033,0.43029,-0.014732,0.37496,-0.096494,0.30373,-0.14741,0.22699,-0.17183,0.15269,-0.17509,0.086344
1,0,0.81675,0.22289,0.61741,0.36409,0.42312,0.43498,0.24863,0.44958,0.10287,0.42261,-0.010177,0.3681,-0.090356,0.29838,-0.1403,0.22356,-0.16442,0.15132,-0.16802,0.086946
1,0,0.81463,0.22057,0.61497,0.35936,0.42171,0.42839,0.24905,0.442,0.1054,0.415,-0.0056749,0.36132,-0.084318,0.29309,-0.13333,0.22016,-0.15718,0.14994,-0.16111,0.087479
1,0,0.81252,0.21822,0.61258,0.35461,0.42035,0.4218,0.2495,0.43445,0.10792,0.40745,-0.0012241,0.35461,-0.078377,0.28786,-0.1265,0.21679,-0.15009,0.14855,-0.15437,0.087944
1,0,0.81043,0.21583,0.61021,0.34984,0.41903,0.41522,0.24997,0.42695,0.11044,0.39996,0.0031752,0.34798,-0.072532,0.2827,-0.1198,0.21345,-0.14316,0.14713,-0.14777,0.088341
1,0,0.80835,0.21342,0.60788,0.34503,0.41774,0.40864,0.25047,0.41948,0.11294,0.39254,0.0075234,0.34141,-0.066782,0.27758,-0.11322,0.21013,-0.13637,0.1457,-0.14133,0.088669
1,0,0.80628,0.21097,0.60558,0.3402,0.4165,0.40206,0.25099,0.41204,0.11544,0.38517,0.011821,0.33491,-0.061125,0.27252,-0.10678,0.20684,-0.12973,0.14424,-0.13503,0.08893
1,0,0.80423,0.20849,0.60331,0.33534,0.41529,0.39547,0.25154,0.40463,0.11793,0.37785,0.016067,0.32847,-0.055559,0.26751,-0.10045,0.20356,-0.12323,0.14276,-0.12887,0.089122
1,0,0.80218,0.20597,0.60108,0.33045,0.41412,0.38888,0.2521,0.39725,0.12041,0.37059,0.020264,0.32208,-0.050083,0.26254,-0.094251,0.20029,-0.11686,0.14126,-0.12284,0.089247
1,0,0.80016,0.20341,0.59887,0.32552,0.41298,0.38228,0.25269,0.38989,0.12288,0.36337,0.02441,0.31575,-0.044695,0.25762,-0.088165,0.19704,-0.11063,0.13973,-0.11694,0.089303
1,0,0.79814,0.20082,0.5967,0.32056,0.41188,0.37568,0.25329,0.38256,0.12534,0.3562,0.028507,0.30947,-0.039394,0.25272,-0.082194,0.1938,-0.10452,0.13817,-0.11117,0.089292
1,0,0.79614,0.19819,0.59456,0.31557,0.41081,0.36907,0.25392,0.37525,0.12779,0.34907,0.032555,0.30323,-0.034178,0.24787,-0.076335,0.19056,-0.09854,0.13659,-0.10552,0.089213
1,0,0.79415,0.19551,0.59245,0.31053,0.40978,0.36244,0.25456,0.36795,0.13022,0.34198,0.036554,0.29704,-0.029046,0.24304,-0.070585,0.18733,-0.092681,0.13497,-0.099991,0.089065
1,0,0.79217,0.1928,0.59036,0.30546,0.40878,0.3558,0.25522,0.36067,0.13264,0.33492,0.040504,0.29089,-0.023997,0.23824,-0.064943,0.1841,-0.086941,0.13332,-0.094576,0.088849
1,0,0.79021,0.19004,0.58831,0.30035,0.40781,0.34914,0.2559,0.3534,0.13505,0.32789,0.044407,0.28477,-0.019028,0.23346,-0.059405,0.18087,-0.081315,0.13163,-0.089272,0.088565
1,0,0.78826,0.18724,0.58629,0.29519,0.40687,0.34247,0.25659,0.34613,0.13745,0.32089,0.048261,0.27868,-0.014139,0.22871,-0.053969,0.17763,-0.075802,0.12991,-0.084077,0.088212
1,0,0.78632,0.1844,0.58429,0.28999,0.40596,0.33577,0.2573,0.33888,0.13983,0.31391,0.052069,0.27262,-0.0093271,0.22397,-0.048633,0.17439,-0.070397,0.12816,-0.078986,0.08779
1,0,0.78439,0.1815,0.58232,0.28474,0.40509,0.32904,0.25803,0.33162,0.1422,0.30695,0.05583,0.26658,-0.0045923,0.21924,-0.043394,0.17113,-0.065099,0.12636,-0.073997,0.087299
1,0,0.78248,0.17856,0.58038,0.27943,0.40424,0.32228,0.25876,0.32436,0.14456,0.30001,0.059545,0.26056,6.7398e-05,0.21451,-0.03825,0.16786,-0.059903,0.12452,-0.069107,0.086737
1,0,0.78057,0.17556,0.57847,0.27408,0.40342,0.31549,0.25951,0.31709,0.1469,0.29307,0.063214,0.25455,0.0046532,0.2098,-0.0332,0.16458,-0.054808,0.12264,-0.064312,0.086105
1,0,0.77868,0.17251,0.57659,0.26866,0.40263,0.30867,0.26028,0.30981,0.14923,0.28615,0.066837,0.24856,0.0091665,0.20508,-0.02824,0.16127,-0.049811,0.12071,-0.05961,0.085401
1,0,0.7768,0.1694,0.57473,0.26318,0.40187,0.3018,0.26105,0.30252,0.15154,0.27922,0.070416,0.24257,0.013609,0.20036,-0.023369,0.15794,-0.044909,0.11873,-0.054999,0.084624
1,0,0.77494,0.16623,0.5729,0.25764,0.40113,0.29489,0.26184,0.2952,0.15384,0.27229,0.073951,0.23658,0.017981,0.19563,-0.018585,0.15459,-0.040099,0.11671,-0.050475,0.083774
1,0,0.77308,0.163,0.57109,0.25202,0.40042,0.28792,0.26263,0.28786,0.15612,0.26534,0.077441,0.23058,0.022284,0.19088,-0.013885,0.1512,-0.03538,0.11463,-0.046035,0.082849
1,0,0.77124,0.1597,0.56931,0.24633,0.39974,0.2809,0.26344,0.28048,0.15838,0.25839,0.080888,0.22457,0.026521,0.18612,-0.0092687,0.14778,-0.030748,0.11249,-0.041679,0.081848
1,0,0.76941,0.15633,0.56756,0.24056,0.39908,0.27381,0.26425,0.27306,0.16063,0.25141,0.084292,0.21855,0.030691,0.18133,-0.0047327,0.14431,-0.026202,0.1103,-0.037402,0.080768
